Manuscript,Canonical Story ID,ID Number,ID Letter,Recension ID,Incipit,Canonical Incipit
TGS (EOTC) 1996,1209,1209,,,ወእምድኀረ ፡  ዐሠርቱ ፡  ወተሰዓቱ ፡  ምዕት ፡  ሰማኒያ ፡  ወክልኤቱ ፡  ዓመት ፡  እምልደተ ፡  እግዚ እነ ፡  ኢየሱስ ፡  ክርስቶስ ፡  ተገብረ ፡  ተአምር ፡  ዐቢይ ፡  ውስተ ፡  ምድረ ፡  ግብፅ ፡  በእደዊሃ ፡  ለእግዝእትነ ፡ ...  ገባሪተ ፡  ተአምራት ፡  ወመንክራት ። ወሀለወት ፡  አሐቲ ፡  ብእሲት ፡  ውስተ ፡  ብሔረ ፡  ግብፅ ፡  ዘትነብር ፡  በደሴተ ፡  ፖርት ፡  ሰዒድ ፡  ወስማ ፡  ለይእቲ ፡  ሣሚያ ፡  ዮሴፍ ፡  ወስመ ፡  ምታኒ ፡  ሩኤቅ ፡  ሐና ፡  ው እቱ ፡  ወክልኤሆሙ ፡  እሙንቱ ፡  ፈራህያነ ፡  እግዚአብሔር ፡,TRUE
TGS (EOTC) 1996,1210,1210,,,ወሀሎ ፡  አሐዱ ፡  ንጉሥ ፡  በውስተ ፡  አሓቲ ፡  ሀገር ፡  ወኮኑ ፡  አቡሁ ፡  ወእሙ ፡  ለውእቱ ፡  ንጉሥ ፡  ያፈቅርዋ ፡  ለእግዝእትነ ፡  ቅድስት ፡  ... ርኅርኅተ ፡  ልብ ፡  ወመፍጠኒተ ፡  ረድኤት ፡  ናዛዚቶሙ ፡  ለኅዙናን ፡  ወረዳኢቶሙ ፡  ለምንዱባን።,TRUE
TGS (EOTC) 1996,1211,1211,,,በከመ ፡  ሀሎ ፡  ጽሑፈ ፡  በካልእ ፡  ገጽ ፡  በውስተ ፡  ዝንቱ ፡  ተአምር ፡  ወበዕለት ፡  ሣልሳዊት ፡  እምድኅረ ፡  ተንሥአ ፡  ውእቱ ፡  ብእሲ ፡  ዘቀተሎ ፡  ሰይጣን ፡  በዝብጠተ ፡  ዕብን ፡  ዘተመሰለ ፡  ወርቀ ፡  መጽአት ፡  እግዝ እትነ ፡  ... ኀቤሁ ፡  ጊዜ ፡  መንፈቀ ፡  ሌሊት ፡  ወአስተርአየቶ ፡  በራእይ ፡  ወትቤሎ ፡  ኦ ፡  ብእሲ አብድ ፡  ለምንት ፡  ክህድኮ ፡  ለእግዚአብሔር ፡  አምላክከ።,TRUE
TGS (EOTC) 1996,1212,1212,,,ወበውእቱ ፡  መዋዕል ፡  ተበሀሉ ፡  በበይናቲሆሙ ፡  አርድእት ፡  ሐዋርያት ፡  ንጹሓን ፡  ንትጋህ ፡  ወንጸሊ ፡  ኀበ ፡  እግዚአብሔር ፡  አምላክነ ፡  በከመ ፡  ረሰየነ ፡  ድልዋነ ፡  ንርአዮ ፡  ለፍቁር ፡  ዮሐንስ ፡  አመ ፡  ግብአቱ ፡  በሰላም ፡  እምብሔረ ፡  ሮሜ ፡  ወከማሁ ፡  ይረስየነ ፡  ካዕበ ፡  ንርአያ ፡,TRUE
TGS (EOTC) 1996,1213,1213,,,ወበዓሠርቱ ፡  ሰዓቱ ፡  ሰማኒያ ፡  ወክልኤቱ ፡  ዓመት ፡  እምልደተ ፡  እግዚእነ ፡  ኢየሱስ ፡  ክርስቶስ ፡  አመ ፡  ሰኑዩ ፡  ለወርኃ ፡  መጋቢት ፡  አስተርአየት ፡  ገሃደ ፡  እግዝእትነ ፡  ማርያም ፡  ውስተ ፡  ብሔረ ፡  ግብፅ ፡  (ምስር) ፡  በላዕለ ፡  አሐቲ ፡  ቤተ ፡  ክርስቲያን ፡  ኦርቶዶክሳዊት ፡  ዘተሐነፀት ፡  በስማ ፡  ውስተ ፡  ትዕይንት ፡  ዘይሰመይ ፡  ዘይቱን። ወአስተር እዮታኒ ፡  ኮነ ፡  እምቀዳማይ ሰዓተ ፡  ሌሊት ፡  በዘውእቱ ፡,TRUE
TGS (EOTC) 1996,1214,1214,,,ወበውእቱ ፡  መዋዕል ፡  ሶበ ፡  ፈጸመ ፡  ገድሎ ፡  ወስምዖ ፡  ብፁዕ ፡  ወቅዱስ ፡  ገብረ ፡  ክርስቶስ ፡  ብእሴ ፡  እግዚአብሔር ፡  ውስተ ፡  ሀገረ ፡  አርማንያ ፡  ወበውስተ ፡  ቤተ ፡  ዴዴ ፡  አቡሁ ፡  ቴዎዶስዮስ ፡  ንጉሠ ፡,TRUE
TGS (EOTC) 1996,1215,1215,,,አኃውየ ፡  ፍቁራን ፡  ክርስቶሳውያን ፡  ንዑ ፡  ናዕብያ ፡  ንዑ ፡  ንወድሳ ፡  ንዑ ፡  ናክብራ ፡  ለመድኃኒተ ፡  ኵሉ ፡  ዓለም ፡  እግዝእትነ ፡  ... ክብርት ፡  ይእቲ ፡  ወትረ ፡  በሰማይ ፡  ወበምድር።,TRUE
TGS (EOTC) 1996,1216,1216,,,ወሀሎ ፡  አሐዱ ፡  ኤጲስ ፡  ቆጶስ ፡  በደሴተ ፡  አጥራክያ ፡  ዘው እቱ ፡  ረድ ኡ ፡  ለዮሐንስ ፡  አፈወርቅ ፡  ወኮነ ፡  ይሄሊ ፡  ወትረ ፡  እንዘ ፡  ይብል ፡  ሊቅየአ ፡  ወእግዚእየአ ፡  አፈወርቅ ፡  ዮሐንስ ፡  መምህር ፡  ወመገሥፅ ፡  ዘኢያደሉአ ፡  ለገጽአ ፡  ወኢየኃፍር ፡  ነገሥታተ ፡  ወንግሥታተ። ወበበይነ ፡  ሥነ ፡  ግብሩ ፡  ቦኑ ፡,TRUE
TGS (EOTC) 1996,1217,1217,,,ኦ ፡  አኃውየ ፡  ርእዩ ፡ ከመ ፡  ወደሰታ ፡  ለእግዝእትነ ፡  ቅድስት ፡  ቤተ ፡  ክርስቲያን ፡  እንዘ ፡  ትብል ፡  ኦ ፡  ድንግል ፡  ምልዕተ ፡  ውዳሴ ፡  እስመ ፡  አንቲ ፡  ውድስት ፡  በልሳነ ፡  ኵሉ ፡  ፍጥረት ፡  ወይ እዜኒ ፡  ትዌድሰኪ ፡  ቤተ ፡  ክርስቲያን ፡  ቅድስት ፡  አሐቲ ፡  ጉባዔ ፡ እንተ ፡  ሐዋርያት ።,TRUE
TGS (EOTC) 1996,1218,1218,,,ኦ ፡  አንትሙ ፡  ምዕመናን ፡  ውሉደ ፡  ቤተ ፡  ክርስቲያን ፡  ተንሥ ኡ ፡  ወቁሙ ፡  በትኅትና ፡  ወፍቅር ፡  ከመ ፡  ናዕብያ ፡  ወንወድሳ ፡  ለምልዕተ ፡  ውዳሴ ፡  እንዘ ፡  ንብል ፡  ንዒ ፡  ማርያም ፡  ለኢሳይያስ ፡  ቀርነ ፡  ትንቢቱ ፡  ወለኤርምያስ ፡  ጽርሐ ፡  ቅድሳቱ ፡  ወለሕዝቅ ኤል ፡  ዋካ ፡  ኆኅቱ ፡  ዘሠረቀ ፡  እምኔኪ ፡  ፀሐየ ፡  አርያም ፡  ዘየሐቱ ፡  ዘአብርሃ ፡  ለደቂቀ ፡  አዳም ፡  ሥነ ፡  መለኮቱ።,TRUE
TGS (EOTC) 1996,1219,1219,,,ንዑ ፡  ኵልክሙ ፡  ማኅበረ ፡  ክርስቲያን ፡  ናስተብፅዓ ፡  ለቅድስት ፡  ...፡  ኵልክሙ ፡  ማኅበረ ፡  መሃይምናን ፡  ከመ ፡  ንወድሳ ፡  ለብፅዕት ፡  ድንግል ፡  ወላዲተ ፡  አምላክ ንዑ ፡,TRUE
TGS (EOTC) 1996,1220,1220,,,ወሀለወት ፡  አሐቲ ፡  ቤተ ፡  ክርስቲያን ፡  ዘእግዝእትነ ፡  ... ውስተ ፡  ብሔረ ፡  ኢትዮጵያ። ወበውስተ ፡  አዕፃዳቲሃኒ ፡  ለይእቲ ፡  ቤተ ፡  ክርስቲያን ፡  ህየ ፡  ሀሎ ፡  ምኵራበ ፡  ተንባላት።,TRUE
TGS (EOTC) 1996,1221,1221,,,ወሀለወት ፡  አሐቲ ፡  ቤተ ፡  ክርስቲያን ፡  ውስተ ፡  ብሔረ ፡  ኢትዮጵያ ፡  ዘተሐንፀት ፡  በስመ ፡  እግዝእትነ ፡  ወትሰመይ ፡  ግሼን ፡  ማርያም ፡  (ደብረ ፡  ከርቤ) ወሕንፃ ፡  ማኅፈዲሃኒ ፡  ለይእቲ ፡  ቤተ ፡  ክርስቲያን ፡  ኮነ ፡  በመልዕልተ ፡  ደብር ፡  ነዋህ ፡  ዘው እቱ ፡  መካነ ፡  ምዕራፈ ፡  ግማደ ፡  መስቀሉ ፡  ለኢየሱስ ፡  ክርስቶስ ፡  እንተ ፡  አምጽ ኦ ፡  ዳዊት ፡  ንጉሠ ፡  ኢትዮጵያ ፡  እምኢየሩሳሌም ፡  ወበእንተዝ ፡  ኮነት ፡  ይእቲ ፡  ደብረ ፡  ካልእታ ፡  በክብር ፡  ለአክሱም ፡  ጽዮን።,TRUE
TGS (EOTC) 1996,1222,1222,,,ተብህለ ፡  ዘከመ ፡  ገብረት ፡  ተአምረ ፡  እግዝእትነ ፡  በደብረ ፡  ቅድስተ ፡  ቅዱሳን ፡  ማርያም ፡  እንተ ፡  ይእቲ ፡  መንበረ ፡  ፓትረያሪክ ፡  ዘኢትዮጵያ። ወበውእቱ ፡  መዋዕል ፡  ኮነት ፡  ትሄሉ ፡  ኅቡረ ፡  ታቦተ ፡  ማርያም ፡  ዘደብረ ፡  ከርቤ ፡  (ግሼን) ፡  ምስለ ፡  ታቦተ ፡  ማርያም ፡  ዘቅድስተ ፡  ቅዱሳን ፡  እንተ ፡  ይእቲ ፡  መንበረ ፡  ፓትረያሪክ ፡  ዘኢትዮጵያ ፡  መጠነ ፡  ፯ቱ ፡  አውራኅ ፡  እምድኅረ ፡  ተረክበት ፡  እምእደ ፡  ሠረቅት።,TRUE
TGS (EOTC) 1996,1223,1223,,,ወበውእቱ ፡  መዋዕል ፡  አስተር አየት ፡  ካዕበ ፡  እግዝእትነ ፡  ... ውስተ ፡  ብሔረ ፡  ግብፅ ፡  በላዕለ ፡  አሐቲ ፡  ቤተ ፡  ክርስቲያን ፡  ዘትሰመይ ፡  ዘይቱን ፡  ቅድስት ፡  ማርያም። ወሶበ ፡  ተሰምዓ ፡  ውስተ ፡  ዓለም ፡  አስተርእዮታ ፡  ለእግዝእትነ ፡  ... ፡  ውስተ ፡  ምድረ ፡  ግብፅ ፡  ተጋብኡ ፡  ሕዝብ ፡  ዘአልቦሙ ፡,TRUE
TGS (EOTC) 1996,1224,1224,,,ወበውእቱ ፡  መዋዕል ፡  ዘውእቱ ፡  አመ ፡  ፳ወ፱ ፡  ለሰኔ ፡  ቦኡ ፡  ሠረቅት ፡  ውስተ ፡  ቤተ ፡  ክርስቲያና ፡  ለቅድስተ ፡  ቅዱሳን ፡  ማርያም ፡  እንተ ፡  ይእቲ ፡  መንበረ ፡  ፓትረያሪክ ፡  ዘኢትዮጵያ። ወእምኔሆሙሰ ፡  ለሠረቅት ፡  አሐዱ ፡  ይሰመይ ፡  ሰሎሞን ፡  ዘለቀ። ወእምድኅረ ፡  ቦኡ ፡  ውስተ ፡  ቤተ ፡  ክርስቲያን ፡  ሠረቁ ፡  ወበርበሩ ፡  ኵሎ ፡  ንብረተ ፡  ቤተ ፡  ክርስቲያን ፡  ወኵሎ ፡  ንዋየ ፡  ቅድሳት ፡  ወነሥኡ ፡  መጠነ ፡  ይክሉ ፡  ነሢአ ፡  ወሖሩ ፡  ወተሠወሩ ፡  በጊዜሃ።,TRUE
TGS (EOTC) 1996,1225,1225,,,ወበአሐቲ ፡  ዕለት ፡  እመዋዕል ፡  ዘው እቱ ፡  አመ ፡  ፲ወ፮ ፡  ለመስከረም ፡  ቦኡ ፡  ሠረቅት ፡  ውስተ ፡  ቤተ ፡  ክርስቲያና ፡  ለእግዝእትነ ፡  ማርያም ፡  ዘት ሰመይ ፡  አዲስ ፡  ዓለም ፡  ማርያም ፡  ወይእቲ ፡  ዳግማዊት ፡  ጽዮን ፡  በከመ ፡  ሰመያ ፡  ምኒልክ ፡  ዳግማዊ። ወሶበ ፡  ቦኡ ፡  እልክቱ ፡  ሠረቅት ፡  አኀዙ ፡  ይበርብሩ ፡  ኵሎ ፡  ንዋያተ ፡  ቤተ ፡  ክርስቲያን ፡  ወበህየ ፡  ረከቡ ፡  አክሊላተ ፡  ወዓሣዕነ ፡  ዘወርቅ ፡  ዘወሀባ ፡  ለጽዮን ፡  ማርያም ፡  ምኒልክ ፡  ንጉሠ ፡  ነገሥት ፡  ዘኢትዮጵያ ፡,TRUE
TGS (EOTC) 1996,1226,1226,,,ኦ ፡  አኃውየ ፡  ፍቁራን ፡  ተፈሥሑ ፡  እንከ ፡  ወተሐሠዩ ፡  በእንተ ፡  ኃይለ ፡  ተአምሪሃ ፡  ለእግዝእትነ ፡  ወጽንዑ ፡  ውስተ ፡  ሃይማኖትክሙ ፡  ርትዕት ፡  ዘአበዊነ ፡  ቅዱሳን ፡  ቀደምት ፡  ወኩኑ ፡  ጽሙዳነ ፡  በፍቅራ ፡  ለእግዝእትነ ፡  ...። እስመ ፡  በዓመተ ፡  መጠነ ፡  ብዝኆሙ ፡  ለአርዮሳውያን ፡  ወእለ ፡  ርኅቁ ፡  እምፍኖተ ፡  ጽድቅ ፡  ወተመልዑ ፡  በትምህርተ ፡  ሐሰት ፡  ኮነ ፡  ትገብር ፡  እግዝ እትነ ፡  ብዙኃ ፡  ግብራተ ፡  መንክራት ፡  ውስተ ፡  ብሔረ ፡  ግብፅ ፡  ወኢትዮጵያ ፡  ወበውስተ ፡  ኵሉ ፡  ዓለም።,TRUE
TGS (EOTC) 1996,1227,1227,,,ወሀለወት ፡  አሐቲ ፡  ወለት ፡  ዘትሰመይ ፡  ዳግማዊት ፡  በትዕይንተ ፡  አዲስ ፡  አበባ ፡  ወታፈቅራ ፡  ለእግዝእትነ ፡  ማርያም ፡  ... እምንእሳ ፡  በኵሉ ፡  ኅሊናሃ ፡  ወበኵሉ ፡  አልባባ ፡  ወኮነት ፡  ትቀንዕ ፡  በእንተ ፡  ሃይማኖታ ፡  ወባሕቱ ፡  አኀዘ ፡  ያመክራ ፡  ሰይጣን ፡  ጸላዔ ፡  ሠናያት። ወበእንተዝ ፡  ወለጠት ፡  ሃይማኖታ ፡  በነገረ ፡  ኂጣን ፡  ወበምክረ ፡  ሰይጣን ፡  ወኀደገታ ፡  ለእግዝእትነ።,TRUE
TGS (EOTC) 1996,1228,1228,,,ወሀሎ ፡  አሐዱ ፡  ንጉሥ ፡  ውስተ ፡  ብሔረ ፡  ኢትዮጵያ ፡  ዘይሰመይ ፡  ዓፄ ፡  ላሊበላ ፡  ውእቱኒ ፡  ንጉሥ ፡  ዐቢይ ፡  ወክቡር ፡  ጥቀ ፡  ወስመ ፡  ብእሲቱኒ ፡  ንግሥት ፡  መስቀል ፡  ክብራ ፡  ወክልኤሆሙ ፡  ፈራህያነ ፡  እግዚአብሔር እሙንቱ ፡  ወያከብርዋ ፡  በኵሉ ፡  ክብር ፡  ለእግዝእትነ ... ።,TRUE
ESP (UH) MKMG-006,1229,1229,,,ወሀሎ፡ ቤተ፡ ክርስቲያን፡ ዘሕኑጽ፡ በስማ፡ ወፈቀዱ፡ መኳንንት፡ ይሕንጽዋ፡ በክብር፡ ወኢያብሆሙ፡ ትካዘ፡ ዓለም፡ ወይ እቲሰ፡ ታስተር እዮሙ፡ በጻሕቅ፡ በውስተ፡ ሕልሞሙ። ወውእቶሙሰ፡ በዘገብሩ፡ እድሜ፡ ሐዲጎሙ፡ ኪያሃ፡ ሖሩ፡ ኀበ፡ ፀብዕ፡ ከመ፡ ይማህርኩ፡ ሀገረ፡ አረሚ,TRUE
ESP (UH) MKMG-006,1230,1230,,,ወይእቲ፡ ቤተ፡ ክርስቲያን፡ ነበረት፡ በስደት፡ አረሚ፡ አመ፡ ተምዐ፡ እግዚአብሔር፡ ላዕለ፡ ክርስቲያን፡ ወኮነ፡ ጽኑዕ፡ ምንዳቤ፡ ወሕማም፡ ወቀትል፡ ወፄዋዌ፡ ወረኀብ፡ ወብድብድ፡ ወሞት። ኀልቁ፡ አሜሃ፡ ክህናት፡ ወተሰብሩ፡ ታቦታት፡ ወመዝበራ፡ ኵሎን፡ አብያተ፡ ክርስቲያን። ተፀርዓ፡ ቍርባን፡,TRUE
EMML (HMML) 8828,1231,1231,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ በሀገረ፡ ምስር፡ ዘያፈቅራ፡ ለእግዝ እትነ፡ ...። ወአሐተ፡ ዕለተ፡ ሰትየ፡ ወይነ፡ ወሰክረ፡ ወኖመ፡ እንዘ፡ ክሡት፡ አፉሁ፡ ወመጺኦ፡ ከይሲ፡ ቦአ,TRUE
ESP (UH) QSM-008,1232,1232,,,ተአምር፡ ወኃይል፡ ዘገብረት፡ እግዝእትነ፡... ድንግለ፡ እስራኤል፡ ጠባብ፡ ናሁ፡ ተማኅፀና፡ ኀበ፡ ሥዕላ፡ መበለታት፡ እለ፡ ይነብራ፡ ውስተ፡ ደብረ፡ አባ ፡ ሶፎንዮስ ፡ ጽኑሳን፡ ክልኤሆን፡ መበለታት።,TRUE
ESP (UH) QSM-008,1233,1233,,,ወሀሎ፡ ፩ ብእሲ፡ ባዕል፡ ወእኩይ፡ በግዕዘ፡ ምግባሩ፡ እስመ፡ ዓማፂ፡ ወሠራቂ፡ ውእቱ፡ ወኢይዜከሮ፡ ለእግዚአብሔር፡ አምላክነ። ወኢለኵሎሙ፡ መላእክተ፡ ሰማይ፡ ወኃለፈ፡ እምሕገ፡ እግዚአብሔር፡ ፈጣሪሁ። ወያወስብ፡ ውእቱ፡ ብእሲሁ፡ አዝማዲሁ፡ ወአዕርክቲሁ፡ ወኢይትናገርዎ፡ ወይፈርህዎ፡ ኵሉ፡ ሕዝብ፡ እንዘ፡ ይሬእይዎ፡ ዘይገብር፡ ከመዝ፡ ግብር፡ እስመ፡ ኃያል፡ ከመ፡ ጎልያድ፡ በኃይሉ፡ ወባዕል፡ በብዕሉ፡ ውእቱ፡ ብእሲ፡ ዘስሙ፡ አጵፍልሶያስ፡ ወስመ፡ ሀገሩ፡ ቤተልሔም፡ ሽሬ፡ ውስተ፡,TRUE
EMDA (HMML) 10,1234,1234,,,ወነበረ፡ ፩ ባዕል፡ ዘሠናይ፡ ምግባሩ፡ ወያፈቅራ፡ ለእግዝእትነ… በኲሉ ሕሊናሁ። ወአውሰበ፡ ብእሲተ፡ ወወለደ፡ ተባዕተ፡ ወአንስተ። ወነበሩ፡ ብዙኃ፡ መዋዕለ፡ ወኮኑ፡ አረጋውያነ፡ ወበጽሑ፡ ለመዊት፡ ወተማከሩ፡ ምስለ፡ ብእሲቱ፡ ከመ፡ ይኩኑ፡ መነኮሳተ።,TRUE
EMDA (HMML) 10,1235,1235,,,ወነበረ፡ ፩ ብእሲ፡ ወሬዛ፡ በአሐቲ፡ ሀገር፡ በፈለገ፡ ገነት፡ ወያስቆርር፡ ድንግልናሃ፤ ወውእቱሰ፡ ወሬዛ፡ ሐመ፡ ዓቢየ፡ ሕማመ፡ ወሔከ፡ ልሳኖ፡ ወይጸፍዕ፡ ገጾ፡ ከመ፡ እቡድ፤ ወአንከሩ፡ ሰብአ፡ ሀገር፡ አእሚሮሙ፡ ከመ፡ ጸረፈ፡ ስማ፡ ለእግዝእትነ …፨,TRUE
EMDA (HMML) 10,1236,1236,,,ወነበረ፡ ፩ ሕፃን፡ በአሐቲ፡ ሀገር፡ ዘአቡሁ፡ አረማዊ፡ ውእቱሰ፡ ሕፃን፡ በአሐቲ፡ ሀገር፡ ዘአቡሁ፡ አረማዊ፡ ውእቱሰ፡ ሕፃን፡ ያፈቅራ፡ ለእግዝእትነ፡ ማርያም፡ ወላዲተ፡ አምላክ፡ በኅቡእ፡ ከመ፡ ኢይስምዑ፡ አቡሁ፡ ወእሙ፡ በምህላሁ፡ ነበረ፡ ፫ዓመተ፡ ወ፮ አውራኃ፨,TRUE
EMML (HMML) 6835,1237,1237,,,ወበሳኒታ፡ ጸውዖ፡ ዮሴፍ፡ ለደማትያኖስ፡ ኀበ፡ ማርያም፡ ድንግል፡ ወኃደገ፡ ደማትያኖስ፡ ሠራዊቶ፡ ወዓርገ፡ ኀበ፡ ድንግል፡ ከዊኖ፡ ፫፻ወ፵ሠረገላተ፨ ወበጽሐ፡ ኀበ፡ ሀለወት፡ እግዝእትነ፡ ማርያም፡ ወአስተብረከ፡ ቅድሜሃ፨ ወይቤላ፡ ምንተ፡ ኮንኪ፡ ኦ እግዝእትየ፡ ቦኑ፡ ዘረከበኪ፡ ኅሡም፡ እስመ፡ አነ፡ ድንጉጽ፡ በምጽአትኪ፡ ኀቤየ።,TRUE
EMML (HMML) 6835,1238,1238,,,ወእምዝ፡ ሶበ፡ ፈጸመት፡ ጸሎታ፡ ትቤሎሙ፡ ለኵሎሙ፡ አርድአት፡ አምጽዑ፡ ማዕጠንታተ፡ ወዕጣነ፡ ወአስተብቁዑ፡ ኀበ፡ እግዚእየ፡ ወአምላኪየ፡ ኢየሱስ፡ ክርስቶስ፨ ወገብሩ፡ ወበከመ፡ አዘዘቶሙ፡ ወእንዘ፡ ይጼልዩ፡ ሰምዑ፡ ቃለ፡ መደንግፀ፡ እምሰማይ፡ ከመ፡ ድምጽኡ፡ መስተፀዕናነ፡ አፍራስ፡ ምስለ፡ ሠራዊተ፡ ሊቃነ፡ መላእክት፡ …,TRUE
EMML (HMML) 6835,1239,1239,,,ወእምዝ፡ ተመይጡ፡ ኀበ፡ እግዝእትነ፡ ማርያም፡ ወአኀዝዋ፡ ወይቤልዋ፡ አሌለኪ፡ ኦወለተ፡ ዳዊት፨ እስመ፡ ትመውቲ፡ በእኩይ፡ ሞት፡ ወወሰድዋ፡ ቤተ፡ አምላክ፡ ወሰገደት፡ ድንግል፡ ውስተ፡ ምድር፡ ሥልሰ፡ ወትቤ፡ በነገረ፡ ዕብራይስጥ፡ ያስርሕ፡ ሮሕሮሕዴ፡ ኪያዴኬ፡ አኅሶርሮስ፡ ወእምዝ፡ ሰትየት፡ ማየ፡ ዘለፋ፡ ወአልቦ፡ ዘነከያ፡ወርእዮሙ፡ ሕዝበ፡ አይሁድ,TRUE
EMML (HMML) 6835,1240,1240,,,ወላዲተ፤  እግዚአብሔር፤ ወላዲተ፤ ሣህል፤ ወላዲተ፤ ምሕረት፤ ወላዲተ፤ ብርሃን፤ ወላዲተ፤ መድኅን፤ ወላዲተ፤ ሕይወት፤ ወላዲተ፤ መንፈስ፤ ወላዲተ፤ ኢየሱስ፤ ወላዲተ፤ ክርስቶስ፤ ወላዲተ፤ አማኑኤል፤ ወላዲተ፤ አማኑኤል፤ ወላዲተ፤ የማን፤ ወላዲተ፤ ጻድቅ፤ ወላዲተ፤ መዓልት፨ ዘንተ፡ ኵሎ፡ ወዘይመስሎ፡ ይስመይ፡ ዋህድ፡ ወልድ፡ ቃለ፡ አብ፡ ቀዳማዊ፡ ዘይትነበብ፡ አመ፡ ፲ወ፮ለነሐሴ፡ በበዐለ፡ ዕርገቱ፡ ውስተ፡ ሰማያት፡ በሰላመ፡ እግዚአብሔር፨ አሜን፨ ስምዕዎ፡ ለዳዊት፡ ዮም፡ እንዘ፡ ይዜምር፡ በእንተ፡ ወለቱ፡  እኂዞ፡ መሰንቆ፡ ወይብል፡ ተንሥእ፡ እግዚኦ፡ ውስተ፡ ዕረፍትከ፡አንተ፡ ወታቦተ፡ መቅደስከ፡ ,TRUE
EMML (HMML) 6835,1241,1241,,,ንግባዕኬ፡ ኀበ፡ ዘቀዳሚ፡ ነገርነ፡ ትቤሎ፡ እግዝእትነ፡ ማርያም፡ ለቶማስ፡ እስመ፡ በቀዳሚ፡ ጊዜ፡ ሶበ፡ ተንሥአ፡ ወልድየ፡ ፈድፈደ፡ ጸጋ፡ በላዕሌከ፡ እምአኃዊከ፨ ወይእዜኒ፡ እሙንቱ፡ ርእዩ፡ ርደትየ፡ ወኢርእዩ፡ ዕርገትየ፡ አንተሰ፡ ርኢከ፡ ዕርገትየ፨ ወይእዜኒ፡ ሶበ፡ በጻሕከ፡ ኀቤሆሙ፡ ይብሉከ፡ ሞተት፡ አንተሰ፡ ትክሕዶሙ፡ በከመ፡ ልማድከ፡ …. ,TRUE
EMML (HMML) 6835,1242,1242,,,ወሶበ፡ ተፈጸሙ፡ እሉ፡ ቃላት፡ እምአፉሃ፡ ለእግዝእትነ፡ ... አስተርአያ፡ ለእግዝእትነ፡ ግብተ፡ ገብርኤል፡ መልአክ፨ ወይቤላ፡ አሜን፡ አሜን፡ ለይኵን፡ ለይኩን፡ ወኵሎ፡ ዘሀለይኪ፡ ንግበር፡ ለኪ፨ ወዘንተ፡ ብሂሎ፡ ዓርገ፡ ውስተ፡ ሰማያት፨ ወሖረት፡ እግዝእትነ፡ ማርያም፡ ፍኖታ፡ ወበጽሐት፡ ኀበ፡ ሀገረ፡ ገዳቤርያ፡…,TRUE
EMML (HMML) 6835,1243,1243,,,ወሀሎ፡ ፩ብእሲ፡ ዘስሙ፡ አቅጢሶር፡ ወልደ፡ ሶር፡ ወልደ፡ አሜንዩ፡ ወልደ፡ ሶፎር፡ ወልደ፡ ሴሌም፡ እምቤቴል፡ ዘእምዘንበራም፨ ወአረጋዊ፡ ጥቀ፡ ወክቡር፡ ፈድፋደ፡ ወአልቦቱ፡ ውሉድ፡ እመሂ፡ ተባዕት፡ ወእመሂ፡ አንስት፡ እስመ፡ ሞቱ፡ ኵሎሙ፡ ደቂቁ፡ ፷ወ፯እስመ፡ ቀተሎሙ፡ ዓቃቤ፡…,TRUE
EMML (HMML) 6835,1244,1244,,,ወተንሥአ፡ ዮሴፍ፡ እምድር፡ ወወፅአ፡ ውስተ፡ ገዳም፡ ወፈቀደት፡ እግዝእትነ፡ ማርያም፡ ከመ፡ ትረስዮሙ፡ ሐልስትዮ፡ ለኵሎሙ፡ ሰብእ፡ ሀገር፡ ወአስተብረከት፡ ሰሎሜ፨ ወትቤላ፡ ለእግዝእትነ፡ ማርያም፡ ከመ፡ ዝኑ፡ ትትመዓዒ፡ እግዝእትነ፡ ማርያም፡ ዘፈቀድኪ፡ ግበሪ፡ ወአልቦ፡ ዘይከልአኪ፡ ወኃዘአ፡ ዮሴፍ፡ ዓቢየ፡ ኀዘነ፨  …,TRUE
EMML (HMML) 6835,1245-A,1245,A,,ወዓርገ፡ መልአክ፡ እግዚአብሔር፡ ውስተ፡ ሰማይ፡ ወእግዝእትነ፡ ማርያም፡ ነበረት፡ ህየ፡ ፮አውራኃ፡ ወይመጽኡ፡ ኀቤሃ፡ ወይትባረኩ፡ እምኔሃ፡ እድ፡ ወአንስት፡ አዕሩግ፡ ወሕፃናት፨ ወትቤሎሙ፡ እግዝእትነ፡ ማርያም፡ ኢይትረከቡ፡ መካናት፡ አንስት፡ ውስተ፡  ብሔርክሙ፡ …,TRUE
EMML (HMML) 6835,1246,1246,,,ወአኀዝዎ፡ ለእግዚእ፡ ኢየሱስ፡ ወወሰድዎ፡ ኀበ፡ ሀሎ፡ አብድንተ፡ ደቂቆሙ፡ ከመ፡ ይቅልዎ፡*  በህየ፡ ወቅተልዎሙ፡ እግዝእትነ፡ ማርያም፡ እንዘ፡ ትበኪ፡ ወትብል፡ ወይ፡ ሊተ፡ አሌሊተ፨ ኢይቤለከኑ፡ * …,TRUE
