Macomber ID,Macomber Incipit,Manuscript for Macomber Incipit,Link,Notes and alternate forms of incipit by a few letters
582,ወሀሎ፡ አሐዱ፡ መነኮስ፡ በደወለ፡ አፍርንጊ፡ ዘስሙ፡ ዜና፡ ክርስቶስ፡ ዘያፈቅራ፡ ለእግዝእትነ፡…. ወኢየአምር፡ ካልአ፡ ጸሎተ፡ ዘእንበለ፡ ሰላመ፡ መልአክ፡ ወኢያበጥል፡ ግሙራ፡ እምአፉሁ፡ ዘክሮተ፡ ስማ፡ ውእቱሰ፡ ይርኢ፡ እንስሳ፡ ደብር,EMML (HMML) 1156,https://www.vhmml.org/readingRoom/view/202992,
583,ወሀሎ፡ አሐዱ፡ አበ፡ ምኔት፡ ዘስሙ፡ እልያብ፡ ወእንዘ፡ ሀሎ፡ በገዳመ፡ አስቄጥስ፡ ተራከቦሙ፡ ለ፷፡ ገዳማውያን፡ ወተዚያነዎሙ፡ ነገረ፡ እግዚአብሔር,EMML (HMML) 1156,https://www.vhmml.org/readingRoom/view/202992,
584,ወበእንተ፡ ዕበያ፡ ወክብራ፡ ለእግዝእትነ፡…. ነገረ፡ በእንቲአሃ፡ ዮሐንስ፡ ወልደ፡ ነጕድጓድ፡ እንዘ፡ ይብል፡ ርኢኩ፡ ብእሲተ፡ እንተ፡ ትትዓፀፍ፡ ፀሐየ። ወእንዘ፡ ሀሎኩ፡ በደሴተ፡ ፍጥሞ፡ መጽአ፡ ላዕሌየ፡ መንፈስ፡ በዕለተ፡ እኁድ፡ ወሰማዕኩ፡ ቃለ፡ በድኅሬየ፡ ከመ፡ ቃለ፡ ቀርን,EMML (HMML) 1156,https://www.vhmml.org/readingRoom/view/202992,
585,ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ ዘሕንጽት፡ በስማ፡ ለእግዝእትነ፡…. በሀገረ፡ አርማንያ፡ ወአልቦ፡ ማይ፡ ውስተ፡ ይእቲ፡ ሀገር፡ ወባሕቱ፡ ያምጽኡ፡ ማየ፡ እምርኁቅ,EMML (HMML) 1156,https://www.vhmml.org/readingRoom/view/202992,
586,ወሀለወት፡ አሐቲ፡ መበለት፡ በሀገረ፡ ቂሳርያ፡ ዘስማ፡ ጲላግያ፡ ዘትፈርሆ፡ ለእግዚአብሔር፡ ወታፈቅራ፡ ለእግዝእትነ፡…. ወትገብር፡ በዓላ፡ ለለ፡ ኵሉ፡ አውራኅ፡ ወታበውእ፡ ለቤተ፡ ክርስቲያና፡ ንስቲተ፡ ፀሪቀ፡ እምዘባ፡ ወጊዜ፡ መንፈቀ፡ ሌሊት፡ ትወፅእ፡ ባሕቲታ፡ ወትሰግድ፡ ፶፡ ስግደተ፡ ወ፪፻፡ ሰላመ፡ መልአክ,EMML (HMML) 1156,https://www.vhmml.org/readingRoom/view/202992,
587,ወሀለወት፡ አሐቲ፡ ብእሲት፡ በሀገረ፡ ሮም፡ ዘስማ፡ አቅሌምያ፡ ወአልባቲ፡ ውሉድ፡ ወኢንዋይ፡ ወጥሪት፡ ወነዳዪት፡ ይእቲ፡ ወባሕቱ፡ ትሰፊ፡ ሙዳየ፡ ለዕጣን,EMML (HMML) 1156,https://www.vhmml.org/readingRoom/view/202992,
588,ተብህለ፡ ከመ፡ ሀሎ፡ አሐዱ፡ ብእሲ፡ ዘእምወዓልያኒሁ፡ ለንጉሥ፡ ዘያፈቅራ፡ ለእግዝእትነ፡…. ወያነብብ፡ ውዳሴያቲሃ፡ ወዕበያቲሃ፡ ኵሎ፡ አሚረ፡ ወይትመሐፀን፡ ባቲ። ወበአሐዱ፡ እምመዋዕል፡ ሖረ፡ ምስለ፡ ንጉሥ፡ ውስተ፡ ሰብእ፡ ወውስተ፡ ብሔረ፡ አረሚ,EMML (HMML) 168,,
589,ተብህለ፡ ከመ፡ ሀለወት፡ አሐቲ፡ ብእሲት፡ ዘታፈቅራ፡ ለእግዝእትነ፡…. ወትትመሐፀን፡ ኀቤሃ፡ ወታነብብ፡ ሰላመ፡ መልአክ፡ ረሰያ፡ ልማዳ፡ ከመ፡ ትትባላሕ፡ እምመናግንተ፡ ሰይጣን፡ በኅቡዕ፡ ወበገሃድ,EMML (HMML) 168,,
590,ተብህለ፡ ከመ፡ ሀሎ፡ አሐዱ፡ ብእሲ፡ ዘፈቀደ፡ ይትመሐር፡ ጽሒፈ፡ መጽሐፍ፡ ወአበዮ፡ ወኢተከሠተ፡ ሎቱ። ወነበረ፡ ብዙኀ፡ መዋዕለ፡ እንዘ፡ የኃዝን,EMML (HMML) 3293,,
591,ወሀሎ፡ አሐዱ፡ ቀሲስ፡ በደወለ፡ ራፋ፡ ዘስሙ፡ ዘካርያስ፡ ዘያፈቅራ፡ ለእግዝእትነ፡…. ወኢይወፅእ፡ እምቤተ፡ ክርስቲያና፡ መዓልተ፡ ወሌሊተ፡ ወየዓጥን፡ ፯፡ ጊዜያተ። ወውእቱሂ፡ አረጋዊ፡ ወነዳይ,EMML (HMML) 329,,
592,ወሀሎ፡ አሐዱ፡ አበ፡ ምኔት፡ በደወለ፡ አፍርንጊ፡ ዘስሙ፡ ልብድዮስ፡ ብእሲ፡ ጻቅድ፡ ወየዋህ፡ እስመ፡ ውእቱ፡ አረጋዊ፡ በኵሉ፡ ልቡ፡ ወበኵሉ፡ ኃይሉ፡ ወያፈቅራ፡ ለእግዝእትነ,EMML (HMML) 329,,
593,ወሀሎ፡ አሐዱ፡ ሊቀ፡ ጳጳሳት፡ በእስክንድርያ፡ ዘስሙ፡ ምክምያኖስ፡ ኄር፡ ውእቱ፡ ወፈራሄ፡ እግዚአብሔር፡ ወያፈቅራ፡ ለእግዝእትነ፡…. ወአኀዞ፡ ደዌ፡ ዕፁብ፡ ወመጽኡ፡ እድ፡ ወአንስት፡ ለተአምኆቱ፡ ወካህናትኒ፡ ተባረኩ፡ እምኔሁ፡ ወሰዓሙ፡ እዴሁ,EMML (HMML) 329,,
594,ወሀሎ፡ አሐዱ፡ ኤጲስ፡ ቆጶስ፡ በሀገረ፡ ቍስጥንጥንያ፡ ዘስሙ፡ በኪሞስ፡ ወይገብር፡ በዓሎ፡ ለቅዱስ፡ ሚካኤል፡ ወያፈቅራ፡ ለእግዝእትነ፡…. ወይትአመና፡ በኵሉ፡ መዋዕለ፡ ሕይወቱ፡ ወኢያፀርዕ፡ ዘክሮተ፡ ስማ፡ ወተዓውቀ፡ ዜና፡ ጽድቁ፡ በኵሉ፡ ደወለ፡ ቍስጥንጥንያ። ወሰምዓት፡ ልባንያ፡ ብእሲተ፡ መኪዶር፡ መኰንን,EMML (HMML) 329,,
595,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ዘስሙ፡ ሮማኖስ፡ በደወለ፡ ግብጽ፡ አዳም፡ ስነ፡ ራእዩ፡ ወመንክር፡ ኂሩታቲሁ፡ ወሠናይ፡ በኵሉ፡ ግዕዙ፡ ወያፈቅራ፡ ለእግዝእትነ፡…. ወበአሐዱ፡ ዕለት፡ እንዘ፡ ሀሎ፡ በውስተ፡ ጸሎቱ፡ አኃዞ፡ ደቃስ፡ ወመጽአት፡ ኀቤሁ፡ እግዝእትነ,EMML (HMML) 329,,
596,ከመ፡ ይትአኰት፡ ወይሴባሕ፡ ስማ፡ በአፈ፡ መላእክት፡ ወሰብእ፡ ለእግዝእትነ፡…. ወእምድኅረ፡ ተወልደ፡ ኢየሱስ፡ እምማርያም፡…. በደሙ፡ ቀደሳ፡ ለቅድስት፡ ቤተ፡ ክርስቲያን፡ ወበዕፀ፡ መስቀሉ፡ ዓታባ፡ ከመ፡ ይትቀደስ፡ ስመ፡ ዚአሃ፡ ለእግዝእትነ፡….,EMML (HMML) 329,,
597,ወሀሎ፡ አሐዱ፡ አበ፡ ምኔት፡ በሀገረ፡ ቂሳርያ፡ ዘስሙ፡ ተስፋ፡ ማኅበር፡ ዘያፈቅራ፡ ለእግዝእትነ፡…. ወይዌድሶ፡ ፍጹመ፡ ለእግዚአብሔር። ወወሀበቶ፡ ደመና፡ ከመ፡ ይኵኖ፡ ሠረገላ፡ ወከመ፡ ይሑር፡ ኀበ፡ ፈቀደ,EMML (HMML) 329,,
598,ተአምር፡ ዘገብረቶ፡ እግዝእትነ፡ ማርያም፡ እንዘ፡ ሀለወት፡ ውስተ፡ ማኅፀና፡ ለሐና፡ ቅድስት። ወሖረት፡ ሐና፡ ኀበ፡ ቤተ፡ ዶይቅ፡ ወልደ፡ ጣሊቅ፡ እስመ፡ እኅወ፡ አቡሃ፡ ውእቱ። ወሞተ፡ ዶይቅ፡ ወልደ፡ ጣሊቅ፡ በውእቱ፡ አዝማን,EMML (HMML) 329,,
599,ወኮነ፡ እምልደተ፡ እግዚእነ፡ ኢየሱስ፡ ክርስቶስ፡ በ፮፻፳፡ ወ፯፡ ዓመት፡ በመዋዕለ፡ ሰላዲኖስ፡ ንጉሠ፡ ምስር፡ እስላም፡ ሀለወት፡ አሐቲ፡ ቤት፡ ዘናሕስ፡ ግምብ፡ ዘተወልደት፡ ባቲ፡ እግዝእትነ፡…. ለውእቱ፡ ንጉሥ፡ ሐራሁ፡ አምጽኡ፡ አፍራስ፡/አፍራሰ፡ ወይቤሉ፡ ናበውእ፡ ውስተ፡ ዝንቱ፡ ቤት,EMML (HMML) 329,,ወኮነ፡ እምልደተ፡ እግዚእነ፡ ኢየሱስ፡ ክርስቶስ፡ በ፮፻፳፡ ወ፯፡ ዓመት፡ በመዋዕለ፡ ሰላዲኖስ፡ ንጉሠ፡ ምስር፡ እስላም፡ ሀለወት፡ አሐቲ፡ ቤት፡ ዘናሕስ፡ ግምብ፡ (ms: ግብ፡) ዘተወልደት፡ ባቲ፡ እግዝእትነ፡…. ለውእቱ፡ ንጉሥ፡ ሐራሁ፡ አምጽኡ፡ አፍራስ፡/አፍራሰ፡ ወይቤሉ፡ ናበውእ፡ ውስተ፡ ዝንቱ፡ ቤት
600,ወካዕበ፡ መጽኣ፡ ኀቤሃ፡ ፪፡ አንስት፡ እለ፡ አድወዮን፡ ጋኔን፡ ወአውየዋ፡ ወይቤላ፡ ተሣሃልነ፡ ወፈውስነ፡ እምደዌነ፡ ኦእግዝእትነ፡…. ወሶቤሃ፡ ጸለየት፡ እግዝእትነ፡…. ወባረከት፡ ላዕሌሆን,EMML (HMML) 3388,,
601,ወሀሎ፡ አሐዱ፡ መነኮስ፡ በውስተ፡ አሐቲ፡ ደብር፡ ወጠፍአ፡ ገብሩ፡ ንዑስ፡ ወልድ፡ ውስተ፡ ብሔረ፡ ተንባሊት። ወሶበ፡ አእመረ፡ ውእቱ፡ መነኮስ፡ ከልሐ፡ ኀበ፡ እግዚአብሔር፡ ወኀበ፡ እግዝእትነ,EMML (HMML) 3275,,
602,ወካዕበ፡ ንዜንወክሙ፡ ወናየድዓክሙ፡ ንስቲተ፡ መጠነ፡ ንክል፡ ነጊረ፡ ዘገብረት፡ ተአምረ፡ ወመንክረ፡ ለአሐቲ፡ ብእሲት፡ እንተ፡ ባቲ፡ ጋኔን፡ ወይቀትል፡ ውእቱ፡ መንፈስ፡ ርኵስ፡ ኵሎ፡ ዘአውሰባ፡ ለይእቲ፡ ብእሲት፡ ወቀተለት፡ ፯፡ ዕደወ,EMML (HMML) 876,,
603,ወእምዝ፡ ተጋብኡ፡ ብዙኃን፡ ሕዝብ፡ ውስተ፡ ቤተ፡ መቅደስ፡ ወብዙኃን፡ ድውያን፡ መጽኡ፡ ወይቤሉ፡ አይቴ፡ ሀለወት፡ ቡርክት፡ እግዝእትነ፡…. ወአውሥኡ፡ ወይቤልዎሙ፡ ኢሀለወት፡ ዝየ፡ ይእቲሰ፡ ቤተ፡ ልሔም፡ ትነብር,EMML (HMML) 1606,,
604,ወካዕበ፡ ጸለየት፡ እግዝእትነ፡…. ወትቤሎ፡ ኦእግዚእየ፡ ኢየሱስ፡ ክርስቶስ፡ ወልደ፡ እግዚአብሔር፡ ልዑል፡ እስእለከ፡ ወአስተበቍዓከ፡ በእንተ፡ ኵሉ፡ ዘገብሩ፡ ሊተ፡ ፈቃድየ፡ በሰማይ፡ ወበምድር። ወትቤሎ፡ ባርክ፡ እግዚኦ፡ ኀበ፡ ዘይገብር፡ ማኅሌተ፡ በስምየ,EMML (HMML) 683,,ወካዕበ፡ ጸለየት፡ እግዝእትነ፡…. ወትቤሎ፡ ኦእግዚእየ፡ (ms: ኦእግዝእትየ፡) ኢየሱስ፡ ክርስቶስ፡ ወልደ፡ እግዚአብሔር፡ ልዑል፡ እስእለከ፡ ወአስተበቍዓከ፡ በእንተ፡ ኵሉ፡ ዘገብሩ፡ ሊተ፡ ፈቃድየ፡ በሰማይ፡ ወበምድር። ወትቤሎ፡ ባርክ፡ እግዚኦ፡ ኀበ፡ ዘይገብር፡ (ms: ይትገር፡) ማኅሌተ፡ (EMML 1606: በዓለ፡) በስምየ
605,ወሀሎ፡ አሐዱ፡ ብእሲ፡ በቤተ፡ ልሔም፡ ወያፈቅራ፡ ለእግዝእትነ፡…. እንዘ፡ የሐውር፡ በሐመር፡ ምስለ፡ ንዋዩ፡ ወመጽኡ፡ ትርኵ፡ ወአኃዝዎ፡ ወወሰድዎ፡ ወሤጥዎ፡ ውስተ፡ ካልእ፡ ሀገር,EMML (HMML) 1606,,
606,ወሖረት፡ መካነ፡ ቀራንዮ፡ ከመ፡ ትርአይ፡ ሕማማተ፡ ፍቁር፡ ወልዳ፡ ርእየት፡ አክሊለ፡ ሦክ፡ ዘአስተቀዘልዎ፡ ወደመ፡ ርእሱ፡ ዘቈስለ፡ በአክሊለ፡ ሦክ,EMML (HMML) 514,,
607,ስምዑኬ፡ አበውየ፡ ወአኀውየ፡ ሕዝበ፡ ክርስቲያን፡ ዘከመ፡ ተዓቢ፡ እምመላእክት፡ እግዝእትነ፡…. መላእክትኒ፡ ያከብርዋ፡ እፎኬ፡ ኢያከብርዋ፡ መላእክት፡ ለማርያም፡ ፈድፋደ፡ እምሰብእ፡ ለወላዲተ፡ መፍቀሬ፡ ሰብእ,EMML (HMML) 514,,
608,ነገር፡ በእንተ፡ ፍልሰታ። ወአበዊነሰ፡ ሐዋርያት፡ በእንተ፡ መኑ፡ ኮኑ፡ በውስተ፡ ዓለም፡ ከመ፡ ኳሄላት፡ በከመ፡ ይቤ፡ ቅዱስ፡ ጳውሎስ፡ ልሳነ፡ ዕፍረት፡ በእንተ፡ መኑ፡ ሞቀሕዎሙ,EMML (HMML) 683,,
609,ይቤ፡ ዮሐንስ፡ ወልደ፡ ነጕድጓድ፡ ርኢኩ፡ ወአስተርአየ፡ ተአምር፡ ዐቢይ፡ በውስተ፡ ሰማይ፡ ብእሲት፡ እንተ፡ ትለብስ፡ ፀሐየ፡ ወወርኃ፡ ታሕተ፡ እገሪሃ፡ ወውስተ፡ ርእሳ፡ አክሊል፡ ዘ፲፡ ወ፪፡ ከዋክብት። ዝውእቱ፡ ዮሐንስ፡ ዘርእዮ፡ ለእግዚእ፡ ኢየሱስ፡ ምስለ፡ ማርያም። ወይቤላ፡ ለእሙ፡ ነዋ፡ ወልድኪ። ወይቤሎ፡ ለረድኡ፡ በዲበ፡ ዕፀ፡ መስቀል፡ ነያ፡ እምከ,EMML (HMML) 683,,
610,ኦፍቁራን፡ ደቂቀ፡ ወንጌል፡ እለ፡ ዕቁባን፡ በስመ፡ ሥላሴ፡ ወእለ፡ ትትሜክሑ፡ በንጽሐ፡ ድንግልናሃ፡ ለእግዝእትነ፡…. ርኢክሙኒ፡ ዘየዐቢ፡ እምዝንቱ፡ ነገር፡ ዘርእየ፡ ዮሐንስ፡ ወልደ፡ ነጕድጓድ፡ ርዓይ፡ ኅቡአት፡ ዘረፈቀ፡ ውስተ፡ ሕፅነ፡ ነድ,EMML (HMML) 683,,
611,ወካዕበ፡ ላቲ፡ ለይእቲ፡ ብእሲት፡ አክናፍ፡ ዐበይት፡ መንፈሳውያን፡ በዘትሠርር፡ ቦሙ፡ ለበጺሐ፡ ኵሉ፡ ዓለም,EMML (HMML) 683,,
612,አልቦ፡ እምሰብእ፡ ዘይትረከብ፡ እምአዳም፡ አቡነ፡ ወሔዋን፡ እምነ፡ ዘኢአበሰ፡ በሕሊናሁ፡ እመኒ፡ በፍጥወተ፡ ንዋይ፡ ዘዝንቱ፡ ዓለም፡ ዘተሰምየ፡ ዝሙተ፡ በከመ፡ ጸሐፉ፡ ሐዋርያት,EMML (HMML) 683,,
613,ይቤሉ፡ ሐዋርያት፡ በሲኖዶሶሙ፡ ውእቱ፡ ኢየሱስ፡ ክርስቶስ፡ ዘተወልደ፡ እምማርያም፡ እምቅድስት፡ ድንግል፡ ዘንጽሕት፡ እምትዝብሕት፡ ወርኰስት፡ ወኵሉ፡ ክርስቲያናዊ፡ ዘቦ፡ ላዕሌሁ፡ መንፈስ፡ ቅዱስ፡ ይሜህር፡ ንጽሐ፡ ድንግልናሃ,EMML (HMML) 683,,
614,ወፈጺሞሙ፡ ሐዋርያት፡ ጸልዩ፡ ወይቤሉ፡ ንጽሕፍ፡ ኵሎ፡ ዘርኢነ፡ ወዘሰማዕነ፡ ወዘጠየቅነ፡ በእንተ፡ ፍልሰታ፡ ለእግዝእትነ፡ ማርያም፡ እምዝዓለም። በ፫፻፵፡ ወ፭፡ ዓመት፡ ኮነ፡ ፍልሰታ፡ ለእግዝእትነ። ወናሁ፡ ሠራዕነ፡ ወአዘዝነ፡ ከመ፡ ይግበሩ፡ ተዝካራ፡ ለእግዝእትነ፡ ማርያም፡ ወቡርክት፡ ለለዓመት፡ ፫፡ ጊዜ,EMML (HMML) 683,,
615,ስምዑኬ፡ ደቂቀ፡ ቤተ፡ ክርስቲያን፡ መአንዝረ፡ ቃላቲሁ፡ ለቅዱሰ፡ እስራኤል፡ አዕዋፈ፡ ወንጌሉ፡ ለዘተወልደ፡ እምርግብ፡ በብሩር፡ ወግቡር፡ አክናፊሃ፡ ወገበዋቲሃ፡ በሐመልማለ፡ ወርቅ፡ ወትሰመይ፡ በአክናፍ፡ እምመንፈስ፡ ለተጋብኦ፡ ውስተ፡ አፀደ፡ ሃይማኖት,EMML (HMML) 683,,
616,ተብህለ፡ አመ፡ ገብረት፡ ተአምረ፡ ወመንክረ፡ እግዝእትነ፡…. በሀገረ፡ ዋሪቆን፡ በላዕለ፡ ዕደ፡ ሐዋርያ፡ ጳውሎስ። ይቤ፡ ጴጥሮስ፡ ርእሶሙ፡ ለሐዋርያት፡ አመ፡ ሖረ፡ ቅዱስ፡ ጳውሎስ፡ በሀገረ፡ ቅጥራግና፡ ረከበኒ፡ ሊተ፡ ጴጥሮስ,EMML (HMML) 683,,
617,ወበይእቲ፡ ዕለት፡ መኳንንት፡ ዘቤተ፡ ልሔም፡ ጸውእዎሙ፡ ለእሙንቱ፡ ዕደው፡ እለ፡ ተፈወሱ፡ እምደዌሆሙ፡ ኀበ፡ እግዝእትነ፡…. ተስዕልዎሙ፡ ወይቤሎሙ፡ ንግሩነ፡ ዘገብረት፡ መንክረ፡ ለክሙ፡ እግዝእትነ፡ ማርያም,EMML (HMML) 683,,
618,ወበሳኒታ፡ ለአከ፡ መኰንን፡ ያስተጋብኦሙ፡ ለካህናት፡ ወለኵሎሙ፡ ሰብአ፡ ቤተ፡ መቅደስ፡ ወይቤሎሙ፡ እኩያን፡ ሕዝብ፡ እለ፡ ሰቀልክምዎ፡ ለክርስቶስ፡ ዘወረደ፡ እምሰማያት,EMML (HMML) 683,,
619,ወሶበ፡ ጸብሐ፡ ይቤሎሙ፡ መንፈስ፡ ቅዱስ፡ ለሐዋርያት፡ ንሥእዋ፡ ለማርያም፡ ወአምጽእዋ፡ እምቤተ፡ መቅደስ፡ ወወሰድዋ፡ እንተ፡ ታበጽሕ፡ ውስተ፡ ፈለግ,EMML (HMML) 683,,
620,ወበሳድስ፡ ወርኅ፡ ተፈነወ፡ ገብርኤል፡ መልአክ፡ እምኀበ፡ እግዚአብሔር፡ ሀገረ፡ ገሊላ፡…. እንዘ፡ ኢየአምር፡ ብእሴ። ኦቅድስት፡ ድንግል፡ እንተ፡ አውሥአቶ፡ ለመልአክ፡ በግህደት፡ ንጽሕት፡ ድንግልናሃ,EMML (HMML) 683,,
621,ኀደረ፡ እግዚእ፡ ውስተ፡ ከርሠ፡ ድንግል፡ ፱፡ አውራኃ፡ ወ፭፡ ዕለተ፡ ከመ፡ ሰብእ፡ ልህቀ፡ ውስተ፡ ማኅፀን,EMML (HMML) 683,,
622,ወሀሎ፡ አሐዱ፡ ብእሲ፡ በሀገረ፡ ደልጋ፡ ዘስሙ፡ አጋቦስ፡ ብእሲ፡ ጸዋግ፡ ገጹ፡ ከመ፡ በዓሌ፡ ሰብእ፡ ዘሀገረ፡ ቅምር,EMML (HMML) 760,,
623,ወእምዝ፡ አውሥአኒ፡ ወልድየ፡ እግዚእየ፡ ወይቤለኒ፡ ኵሎ፡ ዘሰአልኪ፡ ተውህበ፡ ለኪ፡ በኀቤየ። ኵሎ፡ ዘጸውአ፡ ስመኪ፡ እምሕሮ፡ ወእሣሃሎ,EMML (HMML) 682,,
624,ወእምዝ፡ ፈጸመት፡ ፈትለ፡ ውእተ፡ ሜላተ፡ ወወሰደት፡ ኀበ፡ ዘካርያስ፡ ካህን፡ ወነሥአ፡ እምኔሃ፡ ወባረካ,EMML (HMML) 682,,
625,ወሶበ፡ ሰምዓ፡ ሄሮድስ፡ ከመ፡ ሀለወት፡ እግዝእትነ፡…. ምስለ፡ ሕፃና፡ በገዳመ፡ ባርጣ፡ ዘኤዶም፡ ተፈሥሐ፡ ወተሀሥየ፡ ወይቤሎሙ፡ ለዓበይተ፡ መንግሥቱ፡ ተንሥኡ፡ በነግህ፡ ወንእግታ፡ ለገዳመ፡ ባርጣ,EMML (HMML) 682,,
626,ወእምዝ፡ አዘዘ፡ ሄሮድስ፡ ከመ፡ ይሰድዎ፡ ለቅዱስ፡ ጊጋር፡ ኀበ፡ ይእቲ፡ ዕፀ፡ ዘይት፡ ወውስተ፡ እዴሁ፡ ሰይፈ፡ እሳት,EMML (HMML) 682,,
627,ወጊዜ፡ መንፈቀ፡ ሌሊት፡ ቆመ፡ ድማትያኖስ፡ ወሰፍሐ፡ ዕደዊሁ፡ ወአንቃዕደወ፡ አዕይንቲሁ፡ ውስተ፡ ሰማይ፡ ወይቤ፡ አምላከ፡ እስራኤል፡ ስምዓኒ፡ ጸሎትየ,EMML (HMML) 682,,
628,ወተንሥአት፡ እግዝእትነ፡ ማርያም፡ ወኃለፈት፡ እምህየ። ወመጽአት፡ ጊዜ፡ ነግህ፡ ወተለውዋ፡ ዕድ፡ ወአንስት፡ እንዘ፡ ይበክዋ፡ ወየሐዝኑ,EMML (HMML) 682,,ወተንሥአት፡ (ms: ወተንሥአትነ፡) እግዝእትነ፡ ማርያም፡ ወኃለፈት፡ እምህየ። ወመጽአት፡ ጊዜ፡ ነግህ፡ ወተለውዋ፡ ዕድ፡ ወአንስት፡ እንዘ፡ ይበክዋ፡ ወየሐዝኑ
629,ንንግርክሙ፡ አሕዛብ፡ መፍቀርያነ፡ እግዚአብሔር፡ እለ፡ ተጸዋዕክሙ፡ በመሐሪ። ወበውእቱ፡ መዋዕል፡ ሀሎ፡ አሐዱ፡ ብእሲ፡ እምዘመደ፡ ይሁዳ፡ ዘስሙ፡ ኢያቄም፡ ቀለዮጳ፡ ዘእምዘርአ፡ ዳዊት,EMML (HMML) 682,,
630,ወሀሎ፡ አሐዱ፡ ብእሲ፡ በኢየሩሳሌም፡ ዘስሙ፡ ዘካርያስ፡ ወይትለአክ፡ ቅድመ፡ እግዚአብሔር፡ ወውእቱ፡ ፵፡ ትውልድ፡ እምያዕቆብ፡ ወብእሲቱ፡ እምአዋልደ፡ አሮን፡ ወስማ፡ ኤልሳቤጥ,EMML (HMML) 682,,
631,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ዘስሙ፡ ኅርያቆስ፡ ኤጲስ፡ ቆጶስ፡ ዘሀገረ፡ ብኅንሣ። እንዘ፡ ይነብር፡ ውስተ፡ ቤተ፡ ክርስቲያና፡ ለእግዝእትነ፡…. በዕለተ፡ ዕርገታ፡ ቅዱስ፡ አመ፡ ፲፡ ወ፮፡ ለነሐሴ፡ ወዜነወ፡ ንስቲተ፡ እምስብሐታቲሃ፡ በሰላመ፡ እግዚአብሔር፡ ወይቤ፡ ቃል፡ ሥጋ፡ ኮነ፡ ወኃደረ፡ ላዕሌነ። ኦፍቁራንየ፡ አምላክ፡ ቃል፡ ተስብአ፡ እምከርሠ፡ ማርያም፡ ድንግል,EMML (HMML) 682,,
632,ወዘንተ፡ ሰሚዓ፡ እግዝእትነ፡ ማርያም፡ እምአፉሁ፡ ለፍቁር፡ ወልዳ፡ ትቤሎ፡ ስብሐት፡ ለከ፡ ሰጊድ፡ ለአቡከ፡ ወአኰቴት፡ ለመንፈስ፡ ቅዱስ፡ ለዘወሀብከኒ፡ ዘንተ፡ አሥራተ፡ ወኪዳነ፡ ለዓለመ፡ ዓለም,EMML (HMML) 682,,
633,ወእምዝ፡ ተጋብኡ፡ ሐዋርያት፡ ኀበ፡ ሀሎ፡ አቡየ፡ ዮሐንስ፡ ላዕለ፡ ደብር፡ ወአመሮሙ፡ ኵሎ፡ ዘኮነ፡ በእንተ፡ ሥጋ፡ እግዝእትነ፡ ወኃዘኑ፡ በእንተ፡ ዘኢዓርጉ፡ ምስሌሁ፡ ውስተ፡ ገነት፡ ይርአዩ፡ ዘርእየ፡ ዮሐንስ,G-Vatican (BAV) 117,,
634,ወኮነ፡ እምድኅረ፡ ዕርገቱ፡ ለእግዚእነ፡ ኢየሱስ፡ ክርስቶስ፡ ሎቱ፡ ስብሐት፡ በክልኤቱ፡ ዓመት፡ ወዘይበዝኅ፡ እምኔሁ፡ ወድኅረ፡ ብስራተ፡ ወንጌል፡ ቅዱስ፡ ተንሥኡ፡ ዓላውያን፡ ነገሥት፡ ወዓለዉ፡ ሃይማኖተ፡ ወነፈቅዋ፡ ለቤተ፡ ክርስቲያን፡ ወሰደዱ፡ መሃይምናነ፡ እለ፡ ኢአመኑ፡ በዕልወቶሙ,VL-Vatican (BAV) 298,,
635,ዘገብረት፡ በሀገረ፡ ፊንቄ፡ እንተ፡ ይብልዋ፡ ኅምስ፡ እምአድያመ፡ ሻም። ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ ውስተ፡ ይእቲ፡ ሀገር፡ በስመ፡ እግዝእትነ፡…. ወነበረት፡ እምዘመነ፡ አበዊነ፡ ሐዋርያት፡ ወበልየት፡ እምጽንዓ፡ አዝማናት። ወበአሐዱ፡ እምለያልይ፡ ኮነ፡ ዐቢይ፡ ድልቅልቅ፡ እስከ፡ ወድቀት፡ ይእቲ፡ ቤተ፡ ክርስቲያን,VL-Vatican (BAV) 298,,
636,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ዘስሙ፡ በርሱማ፡ መምህረ፡ ሕፃናት። ወአዘዞ፡ ለአሐዱ፡ እምሕፃናት፡ ዘስሙ፡ ኢዮብ፡ ይቅዳሕ፡ ማየ፡ ምስለ፡ አኃዊሁ፡ ሕፃናት። ሶበ፡ በጽሐ፡ ውስተ፡ ዓዘቅት፡ ገፍዖ፡ ሰይጣን፡ ለሕፃን፡ ኢዮብ፡ ውስተ፡ ዓዘቅት,VL-Vatican (BAV) 298,,
637,ስምዑኬ፡ አበውየ፡ ወአኃውየ፡ ሕዝበ፡ ክርስቲያን፡ ዕበያ፡ ለእግዝእትነ፡…. ኀድጉሰ፡ ለሥጋውያን፡ ለመላእክትኒ፡ እሳታውያን፡ ትስእል፡ ሎሙ፡ ምሕረተ፡ ኀበ፡ ፍቁር፡ ወልዳ፡ ሶበ፡ ይትዓደዉ፡ እምትእዛዙ,VL-Vatican (BAV) 298,,
