Order,Painting ID,Canonical Story ID,Recension ID,Manuscript,Manuscript Link,Image Link,Painting Number,Painting folio,Painting scan,Number of Episodes,Episode Number,Episode Description,Episode Location,Episode Keywords,Episode Caption,Episode Notes,Featured Story Image,Countif Unique Manuscript,IIIF?,Total Manuscripts with this Story ID illustrated,Story ID + Manuscript ID + Painting Number + Painting folio + Painting scan (technical column),Total Story ID Paintings,Total Manuscript Paintings
,1824,112,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,114r,G18802b,4,2,2. The woman lying below the icon of the Virgin and Child,top-right,,How her kinsmen laid the injured woman beneath the foot of the icon of our Lady; Icon of our Lady with her beloved Son,,FALSE,1,,28,112 HK-Chicago (AIC) 2002.4 1 114r G18802b,38,66
,1824,112,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,114r,G18802b,4,3,3. St Mary extending her foot to touch the woman lying below her,bottom-right,,How our Lady Mary awoke the injured woman from her slumber with a touch of her foot and she healed her; Icon of our Lady Mary with her beloved Son,,FALSE,1,,28,112 HK-Chicago (AIC) 2002.4 1 114r G18802b,38,66
,1824,112,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,114r,G18802b,4,4,"4. The custodian of the church and the healed woman standing before the icon of St Mary, who is extending her hand",center-right,,"How the custodian saw her, How she was healed and stood upright; How the injured woman was healed and she stood before the icon of our Lady",,FALSE,1,,28,112 HK-Chicago (AIC) 2002.4 1 114r G18802b,38,66
,1825,158,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,118r,G18806b,6,1,1. Sofyā lying on top of a building before the icon of the Virgin and Child while an angel carries away the child from her womb,top-left,,How the angel brought out the child from the womb of Sofya while she was sleeping; Sofya; Icon of our Lady with her beloved Son,,FALSE,1,,32,158 HK-Chicago (AIC) 2002.4 1 118r G18806b,58,66
,1825,158,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,118r,G18806b,6,2,2. The angel handing the child to Finkǝs,top-right,,How the angel gave the child to Finkəs who went out to raise him; Finkəs,,FALSE,1,,32,158 HK-Chicago (AIC) 2002.4 1 118r G18806b,58,66
,1825,158,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,118r,G18806b,6,3,3. The bishop sitting on a throne in front of a group of women accusing Sofyā,bottom-left,,Archbishop Abba Severus; How the nuns accused Sofya to the archbishop; Nuns,,FALSE,1,,32,158 HK-Chicago (AIC) 2002.4 1 118r G18806b,58,66
,1825,158,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,118r,G18806b,6,4,4. The bishop and Sofyā sitting next to each other,center-right,,How Sofya spoke to the archbishop alone about the mystery of her pregnancy and all that had taken place,,FALSE,1,,32,158 HK-Chicago (AIC) 2002.4 1 118r G18806b,58,66
,1825,158,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,118r,G18806b,6,5,5. The bishop sitting next to Finkǝs and the child,bottom-center,,How the archbishop was presented the child from the hand of Finkəs,,FALSE,1,,32,158 HK-Chicago (AIC) 2002.4 1 118r G18806b,58,66
,1825,158,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,118r,G18806b,6,6,"6. The child as a grown man is appointed bishop, he is surrounded by two persons",bottom-right,,"When the archbishop who had admonished Sofya died, the son of Sofya was appointed archbishop after him in his seat",,FALSE,1,,32,158 HK-Chicago (AIC) 2002.4 1 118r G18806b,58,66
,1826,140,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,120v,G18809a,2,1,1. Bārok sitting in his house surrounded by those for whom he makes a feast,left,,How Barok made a feast for our Lady Mary with gifts of an abundance of bread and an abundance of mead; How his attendant gave wine to Barok: Barok's house; The food and the bread,,FALSE,1,,31,140 HK-Chicago (AIC) 2002.4 1 120v G18809a,41,66
,1826,140,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,120v,G18809a,2,2,2. His guests sitting and drinking wine,right,,The people who feasted in Barok's house; Also the vessels,,FALSE,1,,31,140 HK-Chicago (AIC) 2002.4 1 120v G18809a,41,66
,1827,140,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,121r,G18809b,4,1,3. The icon of the Virgin and Child,top-center,,The icon of our Lady Mary and her beloved Son,,FALSE,0,,31,140 HK-Chicago (AIC) 2002.4 2 121r G18809b,41,66
,1827,140,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,121r,G18809b,4,2,4. Bārok being consecrated as a monk,right,,How Barok became a monk,,FALSE,0,,31,140 HK-Chicago (AIC) 2002.4 2 121r G18809b,41,66
,1827,140,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,121r,G18809b,4,3,5. Bārok surrounded by his attackers who are holding various weapons,bottom-right,,How the enemy of Barok stabbed him with a spear; Also this one who stoned Barok with a rock,,FALSE,0,,31,140 HK-Chicago (AIC) 2002.4 2 121r G18809b,41,66
,1827,140,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,121r,G18809b,4,4,7. The funeral of Bārok,top-right,,How the people buried Barok,,FALSE,0,,31,140 HK-Chicago (AIC) 2002.4 2 121r G18809b,41,66
,1828,142,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,123r,G18811b,2,1,1. ʾAnǝsṭāsyos standing praying in a church before the icon of the Virgin and Child,left,,How ʾAnǝsṭāsyos prayed standing before the icon of our Lady; Icon of our Lady Mary and her beloved Son; Incense; Incense,,FALSE,1,,33,142 HK-Chicago (AIC) 2002.4 1 123r G18811b,34,66
,1828,142,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,123r,G18811b,2,2,"2. ʾAnǝsṭāsyos lying before St Mary, who together with the Child is extending her hand towards him",right,,How our Lady Mary spoke the report of rejoicing to ʾAnǝsṭāsyos while he was laying in his illness,,FALSE,1,,33,142 HK-Chicago (AIC) 2002.4 1 123r G18811b,34,66
,1829,7,EMML (HMML) 2378,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,126v,G18815a,2,1,"1. The monk surrounded by the other monks, who are attacking him",bottom-left,,How the monks beat and kicked Abba Śalusi with their feet,,FALSE,1,,29,7 HK-Chicago (AIC) 2002.4 1 126v G18815a,37,66
,1829,7,EMML (HMML) 2378,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,126v,G18815a,2,2,2. The other monks preventing him for eating,bottom-right,,How the monks prevented Abba Śalusi from eating beans/lupine seeds,,FALSE,1,,29,7 HK-Chicago (AIC) 2002.4 1 126v G18815a,37,66
,1830,7,EMML (HMML) 2378,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,127r,G18815b,1,1,3. The monk standing praying in a church before the icon of the Virgin and Child with his skull-cap fallen to the ground,full,,How Abba Śalusi prayed; The icon of our Lady Mary and her beloved Son; The skullcap of Abba Śalusi,,FALSE,0,,29,7 HK-Chicago (AIC) 2002.4 2 127r G18815b,37,66
,1831,125,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,130v,G18819a,3,1,1. The cannibal surrounded by the bodies of those he killed,top-left,,The man of the city of Qemer who ate 78 souls; How the man-eater slaughtered his wife and ate her flesh; house; house; Other people that he slaughtered and ate,,FALSE,1,,38,125 HK-Chicago (AIC) 2002.4 1 130v G18819a,73,66
,1831,125,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,130v,G18819a,3,2,"2. The peasant and other inhabitants fleeing from the cannibal, with several houses depicted in the background",right,,"How the farmer fled, fearing that the man-eater would eat him; How the people of the city of Qemer abandoned their homes in fear; house; house",,FALSE,1,,38,125 HK-Chicago (AIC) 2002.4 1 130v G18819a,73,66
,1831,125,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,130v,G18819a,3,3,3. The cannibal offering water to a beggar covered by sores of leprosy,bottom-left,,How the man-eater gave a drink of water to the poor man,,FALSE,1,,38,125 HK-Chicago (AIC) 2002.4 1 130v G18819a,73,66
,1832,125,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,131r,G18819b,3,1,5. The demons holding the cannibal's soul among the flames of hell before Jesus Christ sitting on a throne,left,,How the demons grabbed the soul of the man-eater; How our Lord commanded to conduct the soul of the man-eater to Sheol; Soul of the man-eater; Dwellers of Sheol,,FALSE,0,,38,125 HK-Chicago (AIC) 2002.4 2 131r G18819b,73,66
,1832,125,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,131r,G18819b,3,2,"6. St Mary, who holds the soul of the cannibal, standing before Jesus Christ",top-right,,How our Lady Mary asked her beloved son and he showed mercy for me to the soul of that man-eater by reason of the handful of water; How our Lady asked on behalf of the man-eater; How our Lady Mary grabbed the soul of the man-eater from the hands of the demons and grasped him with her hand.,,FALSE,0,,38,125 HK-Chicago (AIC) 2002.4 2 131r G18819b,73,66
,1832,125,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,131r,G18819b,3,3,7. Two angels weighing the cannibal's good and bad deeds in a scale,bottom-right,,"How the scale of water was mightier than the 78 souls; How the angel weighed the souls and the handful of water: in the right scale was the handful of water that [gave] the poor man to drink, in the left scale were the 78 souls whom the man-eater ate",,FALSE,0,,38,125 HK-Chicago (AIC) 2002.4 2 131r G18819b,73,66
,1833,152,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,134r,G18822b,2,1,1. The widow's son stealing cloth from a church,bottom-left,,How the son of the nun stole the cloth of the church and departed carrying it,,FALSE,1,,31,152 HK-Chicago (AIC) 2002.4 1 134r G18822b,39,66
,1833,152,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,134r,G18822b,2,2,3. The widows son standing praying before the icon of St Mary,bottom-right,,"How that son of the nun, the thief, stood before the icon of our Lady Mary after he was released from his bonds",,FALSE,1,,31,152 HK-Chicago (AIC) 2002.4 1 134r G18822b,39,66
,1834,152,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,134v,G18823a,2,1,2. St Mary ordering those who bound the widow's son to release him,right,,"How our Lady Mary showed with her finger to release the thief; How the men of the monastery seized that thief, the son of the nun, and they bound his hands and his feet. And they wanted to cut his limbs with a knife, but our Lady saved him and they release him and he departed unharmed",,FALSE,0,,31,152 HK-Chicago (AIC) 2002.4 2 134v G18823a,39,66
,1834,152,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,134v,G18823a,2,2,7. The widow's son hanging from the scaffolding or the tree,left,,,,FALSE,0,,31,152 HK-Chicago (AIC) 2002.4 2 134v G18823a,39,66
,1835,148,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,137r,G18825b,3,1,1. A church amongst the waves from which the people are fleeing,top-left,,How the people fled fearing the rising water,,FALSE,1,,32,148 HK-Chicago (AIC) 2002.4 1 137r G18825b,36,66
,1835,148,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,137r,G18825b,3,2,2. The woman holding her new-born child protected by St Mary from the water,right,,How our Lady Mary covered her with the garment of light in the midst of the waves and she helped to like a midwife until she bore a son in the midst of the waves,,FALSE,1,,32,148 HK-Chicago (AIC) 2002.4 1 137r G18825b,36,66
,1835,148,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,137r,G18825b,3,3,3. The woman with her child surrounded by the marvelling people,bottom-left,,"How those people spoke to that pregnant woman, ""How were you in the midst of the waves of the sea?""",,FALSE,1,,32,148 HK-Chicago (AIC) 2002.4 1 137r G18825b,36,66
,1836,236,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,139r,G18827b,2,1,1.  The group of virgins gathered around the well while one of them chases away the thirsty dog,right,,"The virgins of the temple, fetchers of water who drove away that thirsty dog; the jars of the virgins; How the girl struck the thirsty dog and drove it away from the water; The pitcher; The well of water",,FALSE,1,,29,236 HK-Chicago (AIC) 2002.4 1 139r G18827b,29,66
,1836,236,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,139r,G18827b,2,2,2. St Mary giving the dog water to drink from her shoe,left,,How our Lady Mary gave a drink of water to a thirsty dog where she went out to draw water with the virgins of the temple,,FALSE,1,,29,236 HK-Chicago (AIC) 2002.4 1 139r G18827b,29,66
,1837,0,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,36r,G18724b,1,1,9. Pregnancy: Mary greets Elizabeth,full,,How our Lady Mary greeted Elizabeth; Joseph; Salome; Zacharias,,FALSE,1,,217,0 HK-Chicago (AIC) 2002.4 1 36r G18724b,518,66
,1838,0,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,37r,G18725b,1,1,"10. Nativity: Mary, Joseph, Jesus in manger",full,,How he lay in a manger; Lady Mary; Joseph; Salome; A hot wind warmed the donkey and the cow,,FALSE,0,,217,0 HK-Chicago (AIC) 2002.4 2 37r G18725b,518,66
,1839,0,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,3,38r,G18726b,1,1,49. Motherhood: Massacre of the Innocents,full,,How they killed [...] the children,Part of the caption is covered by linen,FALSE,0,,217,0 HK-Chicago (AIC) 2002.4 3 38r G18726b,518,66
,1840,0,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,4,39r,G18727b,1,1,13. Holy Family: At Dabra Qwasqwam,full,,How Lady Mary traveled to Qwasqwam; Salome; Joseph,,FALSE,0,,217,0 HK-Chicago (AIC) 2002.4 4 39r G18727b,518,66
,1841,0,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,7,52r,G18740b,1,1,37. Dormition: apostles gather around the body,full,,How our Lady Mary rested; 12 apostles; torch;torch,,FALSE,0,,217,0 HK-Chicago (AIC) 2002.4 7 52r G18740b,518,66
,1842,0,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,8,53r,G18741b,1,1,34. Ascension: Mary surrounded by angels and the apostles,full,,How our Lady Mary ascended into heaven; angels; angels; moon,,FALSE,0,,217,0 HK-Chicago (AIC) 2002.4 8 53r G18741b,518,66
,1843,0,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,9,54r,G18742b,1,1,48. Apparition of Our Lady of Dabra Metmaq,full,,Players of the timbrel; trumpet; Our Lady Mary of Dabra Metmaq,,FALSE,0,,217,0 HK-Chicago (AIC) 2002.4 9 54r G18742b,518,66
,1844,0,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,10,55r,G18743b,1,1,11. Motherhood: Madonna and child,full,,Our Lady Mary with her beloved Son; Michael; Gabriel,,FALSE,0,,217,0 HK-Chicago (AIC) 2002.4 10 55r G18743b,518,66
,1845,0,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,11,56r,G18744b,1,1,50. Life: Mary with Jesus Christ as he instructs the apostles,full,,How our Lord Jesus Christ taught the twelve apostles; Mary,,FALSE,0,,217,0 HK-Chicago (AIC) 2002.4 11 56r G18744b,518,66
,1846,0,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,12,145r,G18833b,1,1,25. Crucifixion: Mary at the cross ,full,,How the Jews crucified him; The angels receiving the blood; How they made him carry the beam; Our Lady Mary; John; Joseph; Mary,,FALSE,0,,217,0 HK-Chicago (AIC) 2002.4 12 145r G18833b,518,66
,1847,0,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,13,146r,G18834b,1,1,27. Crucifixion: Mary prepares the body of Jesus for burial,top,,,Captions covered by the linen,FALSE,0,,217,0 HK-Chicago (AIC) 2002.4 13 146r G18834b,518,66
,1848,0,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,14,146r,G18834b,1,1,28. Crucifixion: Mary at the burial of Jesus,bottom,,How they lowered him into the grave; Salome; [Mary] Magdalene; Joseph; How our Lady Mary lamented; Nicodemus; She who measured (?),,FALSE,0,,217,0 HK-Chicago (AIC) 2002.4 14 146r G18834b,518,66
,1849,0,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,15,148r,G18836b,1,1,31. Resurrection: Mary at the Ascension of Jesus,full,,How he ascended into heaven with great praise; Apostles,,FALSE,0,,217,0 HK-Chicago (AIC) 2002.4 15 148r G18836b,518,66
,1850,0,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,16,150r,G18838b,1,1,32. Pentecost: Mary at Pentecost,full,,How our Lord sent the Holy Spirit to the apostles; Our Lady Mary,,FALSE,0,,217,0 HK-Chicago (AIC) 2002.4 16 150r G18838b,518,66
,1851,0,,VL-Vatican (BAV) 267,Not digitized,,1,2v,,1,1,25. Crucifixion: Mary at the cross ,full,,,,FALSE,1,,217,0 VL-Vatican (BAV) 267 1 2v ,518,2
,1852,0,,VL-Vatican (BAV) 267,Not digitized,,1,3r,,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 VL-Vatican (BAV) 267 1 3r ,518,2
,1853,0,,VL-Vatican (BAV) 298,Not digitized,,1,2v,,1,1,19. Life: Mary stands in prayer,full,,,,FALSE,1,,217,0 VL-Vatican (BAV) 298 1 2v ,518,2
,1854,0,,VL-Vatican (BAV) 298,Not digitized,,1,4v,,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 VL-Vatican (BAV) 298 1 4v ,518,2
,1855,0,,EMDL (EMDL) 1,images in PEMM Dropbox,,1,i v,,1,1,11. Motherhood: Madonna and child,full,,,,,1,,217,0 EMDL (EMDL) 1 1 i v ,518,1
,1856,0,,EMDL (EMDL) 21,images in PEMM Dropbox,,1,ii v,,1,1,11. Motherhood: Madonna and child,full,,,,,1,,217,0 EMDL (EMDL) 21 1 ii v ,518,1
,1857,0,,EMDL (EMDL) 47,images in PEMM Dropbox,,1,i v,,1,1,11. Motherhood: Madonna and child,full,,,,,1,,217,0 EMDL (EMDL) 47 1 i v ,518,1
,1858,0,,EMDL (EMDL) 70,images in PEMM Dropbox,,1,i v,,1,1,11. Motherhood: Madonna and child,full,,,,,1,,217,0 EMDL (EMDL) 70 1 i v ,518,1
,1859,0,,EMDL (EMDL) 291,images in PEMM Dropbox,,1,12v,19a,1,1,11. Motherhood: Madonna and child,full,,,,,1,,217,0 EMDL (EMDL) 291 1 12v 19a,518,1
,1860,0,,EMDL (EMDL) 368,images in PEMM Dropbox,,1,i v,3a,1,1,11. Motherhood: Madonna and child,full,,Saint Michael; Saint Gabriel; The Virgin Mary with her Beloved Son; Painter Abba Ḫaylä Śəllase,,,1,,217,0 EMDL (EMDL) 368 1 i v 3a,518,2
,1861,0,,EMDL (EMDL) 368,images in PEMM Dropbox,,2,ii r,3b,2,1,25. Crucifixion: Mary at the cross ,full,,"Jesus the Nazarene; the Virgin Mary; John, the beloved of the Lord; How Wälättä Haymanot pledged herself; Painter Abba Ḫaylä Śəllase",,,0,,217,0 EMDL (EMDL) 368 2 ii r 3b,518,2
,1862,0,,EMDL (EMDL) 430,images in PEMM Dropbox,,1,i v,3a,1,1,11. Motherhood: Madonna and child,full,,,,,1,,217,0 EMDL (EMDL) 430 1 i v 3a,518,1
,1863,0,,EMDL (EMDL) 442,images in PEMM Dropbox,,1,i v,3a,1,1,25. Crucifixion: Mary at the cross ,full,,,,,1,,217,0 EMDL (EMDL) 442 1 i v 3a,518,2
,1864,0,,EMDL (EMDL) 442,images in PEMM Dropbox,,2,ii r,3b,1,1,11. Motherhood: Madonna and child,full,,,,,0,,217,0 EMDL (EMDL) 442 2 ii r 3b,518,2
,1865,0,,EMDL (EMDL) 579,images in PEMM Dropbox,,1,144r,148b,1,1,11. Motherhood: Madonna and child,full,,Michael and Gabriel; With Her beloved Son,,,1,,217,0 EMDL (EMDL) 579 1 144r 148b,518,1
,1866,0,,EMDL (EMDL) 646,images in PEMM Dropbox,,1,ii v,4a,1,1,11. Motherhood: Madonna and child,full,,Michael on her right; Gabriel on her left,,,1,,217,0 EMDL (EMDL) 646 1 ii v 4a,518,1
,1867,0,,EMML (HMML) 593,https://w3id.org/vhmml/readingRoom/view/202432,,1,2v,5,1,1,11. Motherhood: Madonna and child,full,,,,,,,217,0 EMML (HMML) 593 1 2v 5,518,1
